ID_Pelicula,titulo,año,genero,director,popularidad
563,L'Arcangelo,1969,Comedy,Giorgio Capitani,0.627
565,Quentin Durward,1955,Adventure,Richard Thorpe,2.753
566,L'arciere di fuoco,1971,Adventure,Giorgio Ferroni,3.499
567,Ofelas,1987,Adventure,Nils Gaup,5.407
569,Sword of Sherwood Forest,1960,Adventure,Terence Fisher,4.932
570,Air Force,1943,War,Howard Hawks,19.83
571,Arch of Triumph,1948,Drama,Lewis Milestone,4.933
573,A Rainbow in the Thunder,1989,Adventure,David Hemmings,1.404
574,Arcobaleno selvaggio,1985,Action,Anthony M. Dawson (Antonio Margheriti),3.224
575,Spitfire,1934,Drama,John Cromwell,6.759
576,The Argonauts,1963,Mythology,Don Chaffey,15.548
577,Aria,1987,Musical,"Robert Altman, Bruce Beresford, Bill Bryden, Jean-Luc Godard, Derek Jarman, Franc Roddam, Nicolas Roeg, Ken Russell, Charles Sturridge, Julien Temple",4.833
578,Aria di paese,1933,Comedy,Eugenio De Liguoro,0.6
579,L'aria serena dell'Ovest,1990,Comedy,Silvio Soldini,2.212
580,A Dry White Season,1989,Drama,Euzhan Palcy,5.837
581,Mean Dog Blues,1978,Drama,Mel Stuart,1.815
582,Arizona Colt,1966,Western,Michele Lupo,2.119
583,Arizona si scatenò... e li fece fuori tutti!,1970,Western,Sergio Martino,1.527
584,Gun Glory,1957,Western,Roy Rowland,3.541
585,A Gun In the House,1981,Drama,Ivan Nagy,2.354
586,Lethal Weapon,1987,Action,Richard Donner,17.995
587,Lethal Weapon 2,1989,Action,Richard Donner,16.962
588,Dark Angel,1990,Action,Craig R. Baxley,13.433
589,Secret Weapon,1990,Spy,Ian Sharp,8.846
590,L'armée des ombres,1969,War,Jean-Pierre Melville,13.847
592,The Killing Time,1987,Thriller,Rick King,5.371
593,Hardi! Pardaillan,1963,Adventure,Bernard Borderie,3.166
594,Armiamoci e partite!,1971,Comedy,Nando Cicero,1.4
595,Harpy,1971,Grotesque,Gerald Seth Sindell,0.6
596,Arrangiatevi,1959,Comedy,Mauro Bolognini,2.551
597,A Time To Die,1991,Thriller,Charles T. Kanganis,6.135
598,Nobody Runs Forever,1966,Spy,Ralph Thomas,4.555
599,Arrest Bulldog Drummond,1938,Thriller,James Hogan,4.598
600,Arriva Dorellik,1967,Comedy,Steno,2.623
601,Les rois du sport,1937,Comedy,Pierre Colombier,1.4
602,Meet John Doe,1941,Comedy,Frank Capra,8.766
603,Arriva Sabata!...,1970,Western,Tullio De Micheli,2.152
604,Comes a Horseman,1978,Western,Alan J. Pakula,5.457
605,Here Come the Girls,1953,Musical,Claude Binyon,2.934
606,Arrivano Django e Sartana... è la fine,1970,Western,Dick Spitfire (Demofilo Fidani),2.507
607,Here Come the Jets,1958,Drama,Gene Fowler jr.,0.6
608,Arrivano i bersaglieri,1980,Comedy,Luigi Magni,1.512
609,The tanks are coming,1951,War,Lewis Seiler,1.779
610,Arrivano i dollari!,1957,Comedy,Mario Costa,3.004
611,Flodder,1986,Comedy,Dick Maas,8.505
612,Arrivano i Gatti,1980,Comedy,Carlo Vanzina,3.022
613,Arrivano i miei,1983,Comedy,Nini Salerno,0.84
614,Arrivano i nostri,1951,Comedy,Mario Mattòli,0.6
615,Arrivano i Titani,1962,Mythology,Duccio Tessari,2.467
617,Arise My Love,1940,Adventure,Mitchell Leisen,3.98
619,Au revoir les enfants,1987,Drama,Louis Malle,11.319
620,"Lebewohl, Fremde",1991,Drama,Tewfik Baser,1.126
621,Callie & Son,1981,Drama,Waris Hussein,2.659
624,Arsenic and Old Lace,1944,Comedy,Frank Capra,13.248
625,Rembrandt,1937,Biography,Alexander Korda,7.118
626,Cop Girl,1991,Action,Kelly McMakin,0.84
627,Arthur,1981,Comedy,Steve Gordon,11.918
628,De Lift,1983,Horror,Dick Maas,6.074
629,Nightmare on the 13th Floor,1990,Thriller,Walter Grauman,4.383
630,Asphalt,1929,Drama,Joe May,10.635
631,Classe tous risques,1960,Noir,Claude Sautet,9.706
632,Ashanti,1979,Adventure,Richard Fleischer,3.862
633,Asilo di polizia,1986,Comedy,Filippo Ottoni,3.538
634,... Aspetta primavera Bandini,1989,Comedy,Dominique Deruddere,4.124
635,Meet Me after the Show,1951,Musical,Richard Sale,1.806
636,Waiting for the Light,1990,Comedy,Christopher Monger,2.299
637,Wyoming Mail,1950,Adventure,Reginald LeBorg,2.371
638,Assassination,1986,Action,Peter R. Hunt,17.415
639,In the Line of Duty: the Fbi Murders,1988,Crime,Dick Lowry,4.115
640,The Karate Killers,1967,Adventure,Barry Shear,3.71
641,Hunters Are for Killing,1970,Drama,Bernard Girard,2.004
646,Le hasard et la violence,1973,Thriller,Philippe Labro,1.024
648,The Mirror Crack'd,1980,Thriller,Guy Hamilton,11.523
651,The Killing of Sister George,1968,Drama,Robert Aldrich,3.951
653,Secret Sins of the Father,1994,Drama,Beau Bridges,1.4
654,Murder by Natural Causes,1979,Drama,Robert Day,3.917
655,The Eiger Sanction,1975,Spy,Clint Eastwood,12.163
656,Les bras de la nuit,1961,Noir,Jacques Guymont,0.879
657,L'assassin habite... au 21,1942,Crime,Henri-Georges Clouzot,6.799
659,Le Champignon,1971,Thriller,Marc Simenon,1.4
660,Death Among Friends,1975,Thriller,Paul Wendkos,1.37
661,The Green Man,1956,Comedy,Robert Day,3.759
662,The Stone Killer,1973,Action,Michael Winner,6.996
665,Friday the 13th Part II,1981,Horror,Steve Miner,17.958
667,De aanslag,1986,Drama,Fons Rademakers,6.56
669,L'assedio dell'Alcazar,1940,War,Augusto Genina,1.837
672,Assicurasi vergine,1967,Grotesque,Giorgio Bianchi,1.4
673,L'assistente sociale tutto pepe,1981,Comedy,Nando Cicero,2.722
674,Asso,1981,Comedy,Castellano & Pipolo,6.515
675,Ace in the Hole,1951,Drama,Billy Wilder,16.604
676,The Card,1952,Comedy,Ronald Neame,4.87
677,True Confessions,1981,Drama,Ulu Grosbard,8.446
680,The Quatermass Experiment,1955,Fantasy,Val Guest,4.217
681,Atlantide,1921,Adventure,Jacques Feyder,4.577
682,Atlantis,1991,Documentary,Luc Besson,19.142
683,The Atomic Cafe,1982,Documentary,"Jayne Loader, Kevin Rafferty, Pierce Rafferty",5.551
684,Raid on Rommel,1971,War,Henry Hathaway,4.239
685,Gog,1954,Fantasy,Herbert L. Strock,3.839
687,North Sea Hijack,1979,Adventure,Andrew McLaglen,6.617
689,Nightstick,1987,Action,Joseph L. Scanlan,2.374
690,Sailor Beware,1951,Comedy,Hal Walker,5.963
691,The Persuaders,1971,Thriller,"David Greene, James Hill",0.709
692,Grand Theft Auto,1977,Comedy,Ron Howard,4.7
693,Attenti al buffone!,1976,Drama,Alberto Bevilacqua,1.436
694,The Object of Beauty,1990,Comedy,Michael Lindsay-Hogg,4.382
695,L'attico,1962,Comedy,Gianni Puccini,1.135
696,Attila,1953,Adventure,Pietro Francisci,4.008
698,Dead Poets Society,1989,Drama,Peter Weir,21.817
699,Atto di dolore,1990,Drama,Pasquale Squitieri,1.679
700,Total Recall,1990,Fantasy,Paul Verhoeven,28.252
701,Act of Piracy,1990,Action,John Cardos,2.094
702,Fatal Attraction,1987,Drama,Adrian Lyne,14.333
707,Australia,1989,Drama,Jean-Jacques Andrien,13.545
708,The Shout,1978,Drama,Jerzy Skolimowski,6.82
709,Driving Me Crazy,1990,Documentary,John Tutteltaub,3.266
710,Delusion,1990,Thriller,Carl Colpaert,4.042
711,Avalanche Express,1979,Spy,Mark Robson,4.344
712,Avanti c'è posto!,1942,Comedy,Mario Bonnard,1.4
714,Jailbirds,1990,Comedy,Burt Brinckerhoff,1.4
715,Anthony Adverse,1936,Adventure,Mervyn LeRoy,3.627
716,Miracle in Soho,1957,Comedy,Julian Amyes,2.708
717,The Ewok Adventure,1984,Fantasy,John Korty,11.222
718,The Poseidon Adventure,1972,Action,Ronald Neame,12.53
720,The Divorce of Lady X,1938,Comedy,Tim Whelan,3.853
723,Un'avventura di Salvator Rosa,1940,Adventure,Alessandro Blasetti,1.125
724,"L'aventure, c'est l'aventure",1972,Comedy,Claude Lelouch,6.907
725,Desperate Journey,1942,War,Raoul Walsh,4.835
729,The Wonderful World of the Brothers Grimm,1964,Biography,"Henry Levin, George Pal",4.141
733,Alice's Adventures in Wonderland,1972,Fantasy,William Sterling,5.831
735,The Adventures of Don Juan,1949,Adventure,Vincent Sherman,5.464
736,The Adventures of Gérard,1970,Comedy,Jerzy Skolimowski,4.635
738,The Adventures of Huckleberry Finn,1960,Adventure,Michael Curtiz,5.386
739,Le avventure di Mandrin,1952,Adventure,Mario Soldati,0.706
740,Le avventure di Mary Read,1961,Adventure,Umberto Lenzi,1.712
741,Mister Cory,1957,Drama,Blake Edwards,1.796
742,Oliver Twist,1948,Drama,David Lean,11.677
744,Le avventure di Pinocchio,1947,Fantasy,Giannetto Guardone,7.436
745,The New Adventures of Pippi Longstocking,1988,Adventure,Ken Annakin,9.654
746,Le avventure di Scaramouche,1964,Adventure,Antonio Isasi Isasmendi,1.544
748,Below Zero,1930,Comedy,James Parrott,5.388
750,Omar Khayyam,1956,Adventure,William Dieterle,3.143
751,Rascals and Robbers - The Secret Adventures of Tom Sawyer and Huck Finn,1982,Adventure,Dick Lowry,1.832
752,L'avventuriera del piano di sopra,1941,Comedy,Raffaello Matarazzo,0.687
753,Flame of the Islands,1955,Adventure,Edward Ludwig,1.446
754,My Favorite Spy,1951,Comedy,Norman Z. McLeod,2.73
755,High Road to China,1982,Adventure,Brian G. Hutton,4.426
756,Only Angels Have Wings,1939,Drama,Howard Hawks,11.925
757,Allan Quatermain and the Lost City of Gold,1987,Adventure,Gary Nelson,9.247
758,Plymouth Adventure,1952,Adventure,Clarence Brown,4.495
759,Dodge City,1939,Western,Michael Curtiz,6.164
760,The Adventurer,1917,Comedy,Charles Chaplin,6.358
761,L'avventuriero,1967,Adventure,Terence Young,1.508
762,Tendre voyou,1966,Comedy,Jean Becker,5.212
763,L'avventuriero della Tortuga,1965,Adventure,Luigi Capuano,1.4
764,Escape to Burma,1955,Adventure,Allan Dwan,2.429
765,Macao,1952,Crime,Josef Von Sternberg,5.94
768,Azzurro profondo,1992,Adventure,Filippo De Luigi,0.824
769,Babar: the Movie,1990,Animation,Alan Bunce,4.946
770,Baby Doll,1956,Drama,Elia Kazan,6.684
771,Baby: Secret of the Lost Legend,1985,Fantasy,Bill L. Norton,6.236
772,It's Alive!,1974,Horror,Larry Cohen,7.385
773,Bachelor Party,1984,Comedy,Neal Israel,18.871
774,Kiss Me Stupid,1964,Comedy,Billy Wilder,10.438
775,Il bacio,1974,Drama,Mario Lanfranchi,1.611
777,Killer's Kiss,1955,Noir,Stanley Kubrick,9.79
778,Kiss of the Spider Woman,1985,Drama,Hector Babenco,9.512
779,Kiss of Death,1947,Crime,Henry Hathaway,12.991
780,Cat People,1982,Horror,Paul Schrader,12.305
781,Cat People,1942,Horror,Jacques Tourneur,12.305
782,Il bacio di Giuda,1988,Drama,Paolo Benvenuti,0.6
783,That Midnight Kiss,1949,Musical,Norman Taurog,3.245
785,One Touch of Venus,1948,Comedy,William A. Seiter,5.242
787,Kiss Me Deadly,1955,Noir,Robert Aldrich,8.986
789,Bad Boys,1983,Drama,Rick Rosenthal,63.759
790,Bada alla tua pelle Spirito Santo!,1972,Western,Roberto Mauri,0.654
791,Reach for the Sky,1956,War,Lewis Gilbert,6.111
792,Bagdad,1949,Adventure,Charles Lamont,13.7
793,Out of Rosenheim,1987,Comedy,Percy Adlon,11.015
794,Thunder in the East,1953,Adventure,Charles Vidor,2.449
795,Lifeguard,1976,Drama,Daniel Petrie,10.634
796,Thunder Bay,1953,Drama,Anthony Mann,5.29
798,The Whales of August,1987,Comedy,Lindsay Anderson,6.418
799,Ball of Fire,1941,Comedy,Howard Hawks,9.009
800,Dances with Wolves,1990,Western,Kevin Costner,23.115
803,Dance with a Stranger,1985,Drama,Mike Newell,4.752
804,Slow Dancing in the Big City,1978,Drama,John G. Avildsen,1.705
805,La ballata dei mariti,1963,Comedy,Fabrizio Taglioni,1.353
808,Paint Your Wagon,1969,Musical,Joshua Logan,8.683
809,The Ballad of Billie Blue,1972,Comedy,Kent Osborne,1.4
810,The Ballad of Gregorio Cortez,1982,Drama,Robert M. Young,5.063
811,Dieses Lied bleibt bei Dir,1954,Romantic,Willi Forst,1.4
812,Blowing Wild,1952,Drama,Hugo Fregonese,4.017
813,Spaceballs,1987,Comedy,Mel Brooks,20.542
815,Kaiserball,1956,Comedy,Franz Antel,1.4
816,Deadly Dancer,1990,Thriller,Kimberley Casey,2.376
817,I bambini ci guardano,1943,Drama,Vittorio De Sica,5.699
818,Kids Like These,1987,Comedy,George Stanford Brown,1.376
820,The Golden Child,1986,Comedy,Michael Ritchie,11.112
821,Cherry 2000,1988,Fantasy,Steve DeJarnatt,9.241
823,La bambolona,1968,Comedy,Franco Giraldi,2.612
824,Banana Joe,1982,Comedy,Steno,11.388
825,La banca di Monate,1976,Comedy,Francesco Massaro,0.87
826,Le banquet,1989,Comedy,Marco Ferreri,2.153
828,La Banquière,1980,Biography,Francis Girod,4.581
829,The Banker,1989,Crime,William Webb,23.705
830,Goodbye Pork Pie,1981,Comedy,Geoff Murphy,3.348
831,Band of Angels,1957,Drama,Raoul Walsh,4.572
832,La banda degli onesti,1956,Comedy,Camillo Mastrocinque,9.535
834,Ten Wanted Men,1955,Western,H. Bruce Humberstone,3.442
835,Highway 301,1950,Crime,Andrew L. Stone,4.644
836,Three Kinds of Heat,1987,Action,Leslie Stevens,1.4
837,Die Bande des Schreckens,1961,Crime,Harald Reinl,5.095
838,Eddie and the Cruisers,1984,Comedy,Martin Davidson,8.014
839,Edge of Darkness,1943,War,Lewis Milestone,18.252
840,Banditi a Milano,1968,Gangster,Carlo Lizzani,3.722
843,Action of the Tiger,1957,Adventure,Terence Young,2.99
845,Pépé le Moko,1936,Drama,Julien Duvivier,11.389
846,The Great Jewel Robber,1950,Action,Peter Godfrey,1.929
847,A Slight Case of Murder,1938,Comedy,Lloyd Bacon,4.552
848,Bandolero,1968,Western,Andrew V. McLaglen,7.946
849,Bangkok... Solo andata,1989,Drama,Fabrizio Lori,9.411
850,Bankomatt,1989,Drama,Villi Hermann,0.6
852,Barabba,1961,Drama,Richard Fleischer,7.735
853,Bluebeard,1972,Drama,"Edward Dmytryk, Luciano Sacripanti",5.67
854,Yellowbeard,1983,Adventure,Mel Damski,8.426
855,Dr. Jekyll and Sister Hyde,1971,Horror,Roy Ward Baker,4.144
856,Barbarella,1967,Fantasy,Roger Vadim,14.436
858,I barbieri di Sicilia,1967,Comedy,Marcello Ciorciolini,2.971
859,Barnum,1986,Biography,Lee Philips,3.283
860,Le baron de l'ecluse,1960,Comedy,Jean Delannoy,2.886
861,Il barone Carlo Mazza,1948,Comedy,Guido Brignone,1.091
862,Münchhausen,1943,Adventure,Josef Von Baky,4.926
864,The Red Baron,1971,War,Roger Corman,4.289
865,Barquero!,1970,Western,Gordon Douglas,3.809
866,Nikutai no mon,1964,Drama,Seijun Suzuki,4.553
868,Barry Lyndon,1975,Drama,Stanley Kubrick,16.207
869,Ice Station Zebra,1968,Adventure,John Sturges,8.671
870,I basilischi,1963,Comedy,Lina Wertmüller,2.213
871,The Fish That Saved Pittsburgh,1979,Comedy,Gilbert Moses,2.469
872,Waterfront,1944,Spy,Steve Sekely,14.916
873,Knock on any Door,1949,Action,Nicholas Ray,5.23
874,Basta che non si sappia in giro,1976,Comedy,"Nanni Loy, Luigi Magni, Luigi Comencini",4.33
876,Basta guardarla,1970,Comedy,Luciano Salce,2.933
877,Battleground,1949,War,William A. Wellman,8.051
878,Bat* 21,1988,War,Peter Markle,9.209
879,Bataan,1943,War,Tay Garnett,6.132
880,Batman,1989,Super-hero,Tim Burton,33.052
881,Flammes sur l'Adriatique,1968,War,Alexandre Astruc,1.542
882,The Battle of the River Plate,1956,War,"Michael Powell, Emeric Pressburger",6.117
884,Bitka na Neretvi,1969,War,Veljko Bulajic,3.212
887,Midway,1976,War,Jack Smight,31.812
888,A Fight for Jenny,1986,Drama,Robert Greenwald,0.654
889,Batticuore,1939,Comedy,Mario Camerini,0.841
890,Battle Beneath the Earth,1967,Fantasy,Montgomery Tully,4.637
891,Weekend of Shadows,1978,Drama,Tom Jeffrey,1.371
892,Bayo,1987,Drama,Mort Ransen,1.4
893,Saved by the Bell: Hawaiian Style,1992,Comedy,Don Barnhart,5.814
896,L'homme orchestre,1970,Comedy,Serge Korber,8.542
897,Funny About Love,1990,Comedy,Leonard Nimoy,7.503
899,Beetlejuice,1988,Fantasy,Tim Burton,47.582
900,Il... Belpaese,1977,Comedy,Luciano Salce,2.062
901,A Fine Mess,1986,Comedy,Blake Edwards,5.367
902,The Believers,1987,Horror,John Schlesinger,10.527
903,Il bell'Antonio,1959,Drama,Mauro Bolognini,3.732
905,La bella addormentata,1942,Drama,Luigi Chiarini,1.4
906,The Matchmaker,1958,Comedy,Joseph Anthony,5.13
907,The Wicked Lady,1945,Adventure,Leslie Arliss,4.723
908,The Marrying Man,1991,Comedy,Jerry Rees,8.242
909,Shattered Image,1993,Thriller,Fritz Kiersch,2.744
911,Silk Stockings,1957,Musical,Rouben Mamoulian,5.747
913,The Belle of New York,1952,Musical,Charles Walters,4.172
914,La bella di Roma,1955,Comedy,Luigi Comencini,3.011
915,The Lady and the Highwayman,1989,Adventure,John Hough,3.53
916,Beauty and the Beast,1963,Fantasy,Edward L. Cahn,38.28
917,Beauty and the Beast,1987,Fantasy,Eugene Marner,38.28
918,Pretty in Pink,1986,Comedy,Howard Deutch,17.702
919,She Couldn't Say No,1954,Comedy,Lloyd Bacon,3.513
920,Das Blaue Licht,1932,Drama,Leni Riefenstahl,3.454
921,La bella mugnaia,1955,Comedy,Mario Camerini,2.367
922,Bella Otero,1985,Biography,José Maria Sanchez,1.68
923,"Bella, ricca, lieve difetto fisico...",1973,Comedy,Nando Cicero,3.009
924,Belle da morire,1992,Thriller,Riccardo Sesani,1.726
925,Total Exposure,1990,Thriller,John Quinn,0.982
926,Les belles-de-nuit,1952,Romantic,René Clair,5.037
927,Belle ma povere,1957,Comedy,Dino Risi,1.548
928,High Hopes,1988,Drama,Mike Leigh,6.478
929,La bellezza di Ippolita,1962,Comedy,Giancarlo Zagni,1.487
930,Bathing Beauty,1944,Musical,George Sidney,7.669
931,Bellezze in bicicletta,1951,Comedy,Carlo Campogalliani,1.4
932,Bellezze sulla spiaggia,1961,Comedy,Romolo Guerrieri,0.657
933,My Own Private Idaho,1991,Drama,Gus Van Sant,16.815
934,Bellissima,1951,Drama,Luchino Visconti,9.062
935,Le bellissime gambe di Sabrina,1958,Comedy,Camillo Mastrocinque,2.004
936,Un bellissimo novembre,1969,Drama,Mauro Bolognini,4.269
937,"Il bello, il brutto, il cretino",1967,Comedy,Gianni Grimaldi,3.726
939,Track of the Cat,1954,Drama,William A. Wellman,4.735
940,Le belve,1971,Comedy,Gianni Grimaldi,2.458
942,Ben Hur,1959,Biblical,William Wyler,17.1
943,Bed of Lies,1992,Drama,William A. Graham,0.982
944,Benefit of the Doubt,1992,Thriller,Jonathan Heap,8.668
945,Bengasi,1942,War,Augusto Genina,1.911
946,Benjamin ou les mémoires d'un puceau,1967,Comedy,Michel Deville,4.385
947,Family Reunion,1988,Comedy,Dick Sarin,15.175
949,Hello Again,1987,Fantasy,Frank Perry,6.211
950,Benvenuta,1983,Drama,André Delvaux,3.769
951,Berlino - Appuntamento per le spie,1965,Spy,Vittorio Sala,1.429
952,Judgment in Berlin,1988,Drama,Leo Penn,3.862
953,Bermude: la fossa maledetta,1978,Adventure,Anthony Richmond (Tonino Ricci),2.358
954,The Song of Bernadette,1943,Biography,Henry King,8.869
955,The Green Berets,1968,War,"John Wayne, Ray Kellogg",8.807
956,Targets,1968,Drama,Peter Bogdanovich,9.275
957,Direct Hit,1993,Thriller,Joseph Merhi,1.96
959,The Tall Target,1951,Thriller,Anthony Mann,3.803
960,Prime Target,1991,Crime,David Heavener,3.203
961,Number One with a Bullet,1986,Crime,Jack Smight,4.398
962,Los gusanos no llevan bufanda,1992,Comedy,Javier Elorrieta,3.497
963,"Bertoldo, Bertoldino e Cacasenno",1984,Comedy,Mario Monicelli,5.097
964,Best Sellers,1987,Thriller,John Flynn,1.4
965,Human Desire,1955,Drama,Fritz Lang,8.712
968,Beverly Hills Cop II,1987,Comedy,Tony Scott,19.18
969,Beverly Hills Cop,1984,Comedy,Martin Brest,15.298
971,Bianca,1984,Drama,Nanni Moretti,9.362
973,The Virgin Queen of St. Francis High,1988,Comedy,Frank Lucente,1.74
975,White Christmas,1954,Musical,Michael Curtiz,14.073
976,"Bianco, rosso e Verdone",1981,Grotesque,Carlo Verdone,9.742
979,Big,1988,Comedy,Penny Marshall,69.552
980,The Big Easy,1986,Crime,Jim McBride,9.51
982,Harry and the Hendersons,1987,Fantasy,William Dear,10.866
983,"Planes, Trains and Automobiles",1987,Comedy,John Hughes,14.69
984,Bimini Code,1982,Adventure,George Stapleton,1.476
985,Bikini Car Wash 2,1992,Comedy,Ed Hansen,6.054
986,Bikini Car Wash,1992,Comedy,Jan Marlyn Reesman,4.796
988,When Willie Comes Marching Home,1950,Comedy,John Ford,3.717
989,Billy Budd,1962,Drama,Peter Ustinov,4.957
991,Bingo Bongo,1982,Comedy,Pasquale Festa Campanile,9.582
992,La blonde de Pékin,1966,Spy,Nicolas Gessner,1.988
993,It Happened at the World's Fair,1962,Comedy,Norman Taurog,4.414
996,Bird,1988,Biography,Clint Eastwood,30.064
997,Birdy,1984,Drama,Alan Parker,8.257
998,Il birichino di papà,1943,Comedy,Raffaello Matarazzo,1.505
999,La bisbetica domata,1967,Comedy,Franco Zeffirelli,0.888
1000,Love Before Breakfast,1936,Comedy,Walter Lang,2.967
1001,Il bisbetico domato,1980,Comedy,Castellano & Pipolo,11.961
1002,The Operation,1990,Drama,Thomas J. Wright,1.156
1004,Family Viewing,1987,Drama,Atom Egoyan,3.569
1006,Black Rain,1989,Crime,Ridley Scott,12.442
1007,The Black Stallion,1979,Adventure,Carrol Ballard,10.154
1008,Black Sunday,1976,Thriller,John Frankenheimer,8.236
1009,Blade Runner,1982,Fantasy,Ridley Scott,45.448
1011,Blastfighter,1984,Action,John Old jr. (Lamberto Bava),5.111
1012,Raise the Titanic!,1980,Adventure,Jerry Jameson,6.131
1013,The Blob,1989,Fantasy,Chuck Russell,14.659
1014,Blonde Bombshell,1933,Comedy,Victor Fleming,2.324
1015,Blood Ties,1991,Thriller,Jim McBride,9.591
1016,Bloody Psycho,1989,Horror,Leandro Lucchetti,1.47
1017,Blow Out,1981,Thriller,Brian De Palma,9.349
1018,Blue City,1986,Action,Michelle Manning,7.491
1019,Blue De Ville,1986,Comedy,Jim Johnston,1.432
1020,The Great Texas Dynamite Chase,1977,Action,Michael Pressman,3.97
1021,Blueprint,1992,Drama,Rickard Petrelius,3.619
1022,The Blues Brothers,1980,Comedy,John Landis,29.827
1023,Blues metropolitano,1985,Comedy,Salvatore Piscicelli,1.132
1024,Bob le flambeur,1955,Crime,Jean-Pierre Melville,9.712
1025,Fancy Pants,1950,Comedy,George Marshall,5.101
1026,Bob Roberts,1992,Drama,Tim Robbins,11.494
1027,Walk Like a Man,1987,Comedy,Melvin Frank,4.54
1029,La bocca,1990,Drama,Luca Verdone,3.939
1030,Firepower,1979,Adventure,Michael Winner,4.855
1032,Boccaccio,1940,Musical,Marcello Albani,8.889
1033,Boccaccio '70,1962,Comedy,"Vittorio De Sica, Federico Fellini, Luchino Visconti, Mario Monicelli",8.889
1035,Body Rock,1984,Musical,Marcelo Epstein,4.203
1036,La bohème,1988,Musical,Luigi Comencini,3.085
1037,The Hangman,1959,Western,Michael Curtiz,3.674
